ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
451307,The Salon Professional Academy-Battle Creek,1416 W. Columbia Ave.,Battle Creek,MI,49015,www.tspabattlecreek.com/,2.70E+13,Dr. Opal Murphy-Hicks,Owner/Director,Private for-profit,Very small,Great Lakes
451316,Trend Setters School,835 South Kings Highway,Cape Girardeau,MO,63703-7607,www.trendsettersschool.com/,5733359977,Kenneth Storey,President,Private for-profit,Very small,Plains
451334,Academy of Hair Design-Springfield,1834 S Glenstone,Springfield,MO,65804,aohd.edu/,4.18E+12,Linda Daugherty,Chief Operating Officer,Private for-profit,Very small,Plains
451343,Corinth Academy of Cosmetology,509 Cruise St,Corinth,MS,38834,cac.edu/,6.62E+12,Kathy Tollison,Chief Executive Officer,Private for-profit,Very small,Southeast
451352,Southeastern College-Charlotte,207 Regency Executive Park Drive,Charlotte,NC,28217,www.sec.edu/,7045274979,Julia Corona,Executive Director,Private for-profit,Very small,Southeast
451370,Yeshivas Be'er Yitzchok,1391 North Ave,Elizabeth,NJ,7208,https://yeshivasbeeryitzchok.org/,9083546057,Rabbi Avrohom Schulman,CEO,Private nonprofit,Very small,Mid East
451398,Yeshiva Toras Chaim,999 Ridge Ave,Lakewood,NJ,8701,https://ytclakewood.com/,7324142834,Rabbi Michael Gruss,President,Private nonprofit,Very small,Mid East
451404,Talmudical Seminary of Bobov,5120 New Utrecht Ave,Brooklyn,NY,11219,www.independentrabbinicalcolleges.org/,7188548700,Mr Josef Deutsch,FAA,Private nonprofit,Very small,Mid East
451413,Center for Allied Health Education,1401 Kings Highway,Brooklyn,NY,11229,https://www.cahe.edu/,7186453500,Jerry Rozenberg,President & CEO,Private for-profit,Very small,Mid East
451459,Monroe 2 Orleans BOCES-Center for Workforce Development,3589 Big Ridge Rd,Spencerport,NY,14559,www.monroe2boces.org/cwd.aspx,5853499100,Ms. Shawna Gareau-Kurtz,Director,Public,Very small,Mid East
451468,Aveda Fredric's Institute-Cincinnati,7664 Voice of America Centre Drive,West Chester,OH,45069,https://www.avedafi.edu/cincinnati/,5135769333,Patrick Thompson,President,Private for-profit,Very small,Great Lakes
451477,MyComputerCareer at Columbus,4349 Easton Way Suite 145,Columbus,OH,43219,www.mycomputercareer.edu/,8666066922,James A. Galati,President,Private for-profit,Very small,Great Lakes
451495,CDE Career Institute,2942 Route 611,Tannersville,PA,18372,www.cde.edu/,5704099023,Tina Albright,President,Private for-profit,Very small,Mid East
451501,Instituto Educativo Premier,CALLE Villa #123,Ponce,PR,730,premierponce.net/,7878431515,Rafael Valladares,Administrative Director,Private for-profit,Very small,Outlying Areas
451510,Charleston School of Law,385 Meeting Street,Charleston,SC,29403,www.charlestonlaw.edu/,8433291000,J. Edward Bell III,President,Private for-profit,Very small,Southeast
451529,Elite College of Cosmetology,459 North Main Street,Lexington,TN,38351,www.elitecollegeofcosmetology.com/,7319685400,Melda Mills,Owner,Private for-profit,Very small,Southeast
451547,Manuel and Theresa's School of Hair Design-Bryan,715 s texas ave,Bryan,TX,77803,www.manuelandtheresasschoolofhair.com/,9792045772,manuel rodriguez,Manuel Rodriguez,Private for-profit,Very small,Southwest
451556,Southwest University at El Paso,1414 Geronimo,El Paso,TX,79925,southwestuniversity.edu/,9157784001,Benjamin Arriola,President,Private for-profit,Small,Southwest
451565,Paul Mitchell the School-Austin,9503 Research Blvd Building 3 Suite 310,Austin,TX,78759,https://paulmitchell.edu/austin,8887335285,John Kanski,Owner,Private for-profit,Very small,Southwest
451574,Aveda Institute-Provo,210 N. University Avenue,Provo,UT,84601,avedainstituteprovo.com/,8.01E+13,Dale Le Monds,Chief Admin,Private for-profit,Very small,Rocky Mountains
451583,Dixie Technical College,610 S. Tech Ridge Drive,Saint George,UT,84770,www.dixietech.edu/,4356748400,Jordan Rushton,College President,Public,Small,Rocky Mountains
451626,Victoria's Academy of Cosmetology,23 W. 1st Ave.,Kennewick,WA,99336,www.victoriasacademy.edu/,5095869979,Danae Heuett,owner-president,Private for-profit,Very small,Far West
451714,Paul Mitchell the School-San Antonio,"18402 US Highway 281, Suite 124",San Antonio,TX,78259,paulmitchell.edu/sanantonio,2.11E+13,John Turnage,Owner,Private for-profit,Very small,Southwest
451741,CEM College-Bayamon,25 Degetau St,Bayamón,PR,961,,,,,Private for-profit,Unknown,Outlying Areas
451750,Bryant & Stratton College-Wauwatosa,10950 W Potter Road,Wauwatosa,WI,53226,https://www.bryantstratton.edu/,4143027000,Gregory Brandner,Campus Director,Private nonprofit,Very small,Great Lakes
451820,The Art Institute of Austin,1204 Chestnut St.,Bastrop,TX,78602,,,,,Private for-profit,Unknown,Southwest
451857,Remington College-Houston Southeast Campus,2051 West Main Street,League City,TX,77573,https://www.remingtoncollege.edu/locations/houston/webster/,2818854450,Trina Collins,Director of Campus Administration,Private nonprofit,Very small,Southwest
451866,Remington College-Shreveport Campus,2106 Bert Kouns Industrial Loop,Shreveport,LA,71118,https://www.remingtoncollege.edu/locations/shreveport/,3186714000,Keturah Darby,Director of Campus Administration,Private nonprofit,Very small,Southeast
451918,TC Beauty,222 E Unaka Ave,Johnson City,TN,37601-4626,www.jennyleaacademy.com/,42392690951,Chenoa Pruitt,Co-Owner,Private for-profit,Very small,Southeast
451927,Patrick Henry College,10 Patrick Henry Circle,Purcellville,VA,20132,https://www.phc.edu/,5403381776,Jack W Haye,President,Private nonprofit,Very small,Southeast
452009,The Hair Academy,2101 East Broadway Avenue,Bismarck,ND,58501,thehairacademynd.com/,7012553547,Andrea Birst,CEO/Owner/Operator/Instructor,Private for-profit,Very small,Plains
452072,Ross Medical Education Center-New Baltimore,"51133 Birch Street, Ste 100",New Baltimore,MI,48047-1581,https://rosseducation.edu/,5867163837,George Grayeb,Chief Executive Officer,Private for-profit,Very small,Great Lakes
452081,Ross College-Sylvania,"5834 Monroe Street, Suite F-J",Sylvania,OH,43560-2265,https://rosseducation.edu/,4198823203,George Grayeb,Chief Executive Officer,Private for-profit,Small,Great Lakes
452106,Escuela De Troqueleria Y Herramentaje,150 Rd 174 Urb Industrial Minillas,Bayamon,PR,959,escuelatroqueleria.jimdo.com/,7877861834,Carmen Z Ramirez Cuevas,DIRECTORA,Public,Very small,Outlying Areas
452124,Fortis Institute-Nashville,"3354 Perimeter Hill Drive, Suite 105",Nashville,TN,37211,www.fortis.edu/,6153205917,Eric Rudie,Campus President,Private for-profit,Very small,Southeast
452373,ATA College-Cincinnati,"225 Pictoria Drive, Suite 200",Cincinnati,OH,45246,www.ata.edu/,5136711920,Ali Jones,Campus President,Private for-profit,Very small,Great Lakes
452540,Community Technology Learning Center of Portage,243 S Prospect Street,Ravenna,OH,44266,www.cacportage.net/,3.30E+12,David B. Shea,Executive Director,Private nonprofit,Very small,Great Lakes
452771,Dental Assistant Pro LLC-Columbus,191 West Shrock Road,Westerville,OH,43081,www.dentalassistantpro.com/,5134608686,Cheryl Testerman,Director,Private for-profit,Very small,Great Lakes
452780,Dental Assistant Pro-Lebanon,568 S Liberty Keuter Road,Lebanon,OH,45036,www.dentalassistantpro.com/,5134608686,Cheryl Testerman,Director,Private for-profit,Very small,Great Lakes
452887,Elite Welding Academy LLC,4670 Dues Drive,Cincinnati,OH,45246-1013,www.eliteweldingacademy.com/,5138741410,Genois Thomas Mayer,Interim President Elite Welding Academy,Private for-profit,Very small,Great Lakes
452948,Galen College of Nursing-Cincinnati,100 E Business Way Ste 200,Cincinnati,OH,45241,www.galencollege.edu/cincinnati,5134753600,Judith Rudokas,Dean,Private for-profit,Very small,Great Lakes
453163,Strayer University-North Carolina,4900 Koger Boulevard Suite 400,Greensboro,NC,27407-2638,www.strayer.edu/campus-locations/north-carolina/greensboro,8774457180,Andrea Backman,President,Private for-profit,Small,Southeast
453215,Strayer University-New Jersey,"242 Old New Brunswick Road, Ste 200",Piscataway,NJ,8854,www.strayer.edu/campus-locations/new-jersey/piscataway,8774457180,Andrea Backman,President,Private for-profit,Very small,Mid East
453297,International Culinary Arts and Sciences Institute,8700 Mayfield Rd,Chesterland,OH,44026,www.icasi.net/,4407297340,Loretta Paganini,Director,Private for-profit,Very small,Great Lakes
453756,Ohio Media School-Columbus,"5330 East Main St., Suite 200",Columbus,OH,43213,beonair.com/locations/columbus,6146555250,Nancy Rodriguez,CEO,Private for-profit,Very small,Great Lakes
453792,Ohio Medical Career College,"1133 S. Edwin C Moses Blvd, Suite 110",Dayton,OH,45417,www.omcc.edu/,9375678880,Daisy Deng,School Director,Private for-profit,Very small,Great Lakes
454184,The King's College,56 Broadway,New York,NY,10004,www.tkc.edu/,2126597200,Steven S. French,President,Private nonprofit,Very small,Mid East
454218,Chamberlain University-Administrative Office,"500 W. Monroe Street, Suite 1300",Chicago,IL,60661,https://www.chamberlain.edu/,3126511400,Karen Cox,President,Private for-profit,Unknown,Great Lakes
454227,Chamberlain University-Illinois,1221 N. Swift Road,Addison,IL,60101,https://www.chamberlain.edu/,6309533660,Karen Cox,President,Private for-profit,Very large,Great Lakes
454236,Chamberlain University-Ohio,4111 Worth Avenue,Columbus,OH,43219,https://www.chamberlain.edu/,6142528890,Karen Cox,President,Private for-profit,Very small,Great Lakes
454245,Chamberlain University-Arizona,2149 W. Dunlap Avenue,Phoenix,AZ,85021,https://www.chamberlain.edu/,6023312720,Karen Cox,President,Private for-profit,Very small,Southwest
454537,The Salon Professional Academy-Appleton,3355 W College Ave,Appleton,WI,54914,https://www.tspaappleton.com/,92096804334,Fred Gadzinski,Owner/Vice President,Private for-profit,Very small,Great Lakes
454546,Milan Institute of Cosmetology-Vacaville,1679 E Monte Vista Ave,Vacaville,CA,95688,www.milaninstitute.edu/,7074252288,Gary Yasuda,President,Private for-profit,Very small,Far West
454555,Milan Institute of Cosmetology-Reno,4020 Kietzke Lane,Reno,NV,89502,www.milaninstitute.edu/,7757847171,Gary Yasuda,President,Private for-profit,Very small,Far West
454582,Ottawa University-Online,"4370 West 109th  Street, Suite 200",Overland Park,KS,66211,www.ottawa.edu/,9137013773,Nancy Wingert,Executive Vice President of OU Online,Private nonprofit,Very small,Plains
454607,Paul Mitchell the School-Esani,1003 Mansell Rd,Roswell,GA,30076,https://paulmitchell.edu/atlanta-esani,6787950999,Arlene Lyons,CEO,Private for-profit,Very small,Southeast
454652,Paul Mitchell the School-Birmingham,1694 Montgomery Hwy Ste 124,Hoover,AL,35216,https://paulmitchell.edu/birmingham,2.06E+11,Gabe Wrenn,Operation & Financial Aid Leader,Private for-profit,Very small,Southeast
454689,Taft University System,"1325 S. Colorado Blvd. Building B, Suite 404",Denver,CO,80222,www.taftu.edu/,3038671155,Melody Jolly,Chief Executive Officer,Private for-profit,Very small,Rocky Mountains
454698,Mayfield College,35-325 Date Palm Dr Ste 101,Cathedral City,CA,92234,www.mayfieldcollege.edu/,7603285554,Julie Ha,Director,Private for-profit,Very small,Far West
454722,Academy of Esthetics and Cosmetology,1242 San Fernando Rd,San Fernando,CA,91340-3212,www.aecosmetology.com/,8183615501,Luz Avina,School Administrator,Private for-profit,Very small,Far West
454759,Borner's Barber College,8913 S Western Ave,Los Angeles,CA,90047,www.bornersbarbercollege.com/,3238209600,Joseph Brumfield,New President,Private for-profit,Very small,Far West
454768,Paul Mitchell the School-Pasadena,825 E Green Street,Pasadena,CA,91101,paulmitchell.edu/pasadena,6262842863,Alee Cao,CEO,Private for-profit,Very small,Far West
454777,San Francisco Institute of Esthetics & Cosmetology Inc,1067 Folsom St,San Francisco,CA,94103,https://www.sfiec.edu/ and https://paulmitchell.edu/sanfrancisco,4153551734,Yuto Navarrete,Financial Services Director,Private for-profit,Very small,Far West
454786,Laurus College,81 Higuera St Ste 110,San Luis Obispo,CA,93401,www.lauruscollege.edu/,8052671690,Jeff Redmond,Chancellor,Private for-profit,Very small,Far West
454795,Healing Hands School of Holistic Health,344 East Valley Parkway,Escondido,CA,92025,https://hhs.edu/,7607469364,Paula Curtiss,Director,Private for-profit,Very small,Far West
454801,Career Development Institute Inc,1830 S Robertson Blvd,Los Angeles,CA,90035,cdi.edu/,3105590225,Janis K. Newton,President/Director,Private for-profit,Very small,Far West
454810,Auguste Escoffier School of Culinary Arts-Boulder,"637 S Broadway, Ste H",Boulder,CO,80305,www.escoffier.edu/,3034947988,Kirk Bachmann,Campus President / Provost,Private for-profit,Medium,Rocky Mountains
454829,Aspen University,"4615 E. Elwood St., Suite 100",Phoenix,AZ,85040,https://www.aspen.edu/,3033334224,"Cheri St. Arnauld, PhD",Chief Academic Officer,Private for-profit,Medium,Southwest
454838,Institute of Taoist Education and Acupuncture,"317 W South Boulder Rd, Suite 5",Louisville,CO,80027,www.itea.edu/,7208908922,Brittany Sanelli,President,Private nonprofit,Very small,Rocky Mountains
454856,Denver College of Nursing,1401 19th St,Denver,CO,80202,www.denvercollegeofnursing.edu/,3032920015,Cathy Maxwell,College President,Private for-profit,Small,Rocky Mountains
454865,Cambridge College of Healthcare & Technology,"5150 Linton Blvd, Suite 340",Delray Beach,FL,33484,www.cambridgehealth.edu/,5613814990,Alejandro Manrique,Corp FAD,Private for-profit,Small,Southeast
454874,Cozmo Beauty School,10347 Bonita Beach Rd SE Ste 103,Bonita Springs,FL,34135,www.cozmo.edu/,2394951810,Christopher Armstrong,Executive Director,Private for-profit,Very small,Southeast
454917,Celebrity School of Beauty,855 SW 79th Avenue,Miami,FL,33144,www.celebrity.edu/,3052677277,Gladys N. martinez,Chief Executive Director,Private for-profit,Very small,Southeast
454926,Paul Mitchell the School-Atlanta,887 West Marietta Street Suite A,Atlanta,GA,30318,paulmitchell.edu/atlanta,4.05E+11,John Kanski,Owner,Private for-profit,Very small,Southeast
454935,Evans Hairstyling College-Rexburg,67 Winn Dr,Rexburg,ID,83440,www.evanshairstylingcollege.com/,2083598141,Rick O. Evans,President,Private for-profit,Very small,Rocky Mountains
454944,Paul Mitchell the School-Rexburg,557 Mariah Ave,Rexburg,ID,83440,paulmitchell.edu/rexburg,2086560800,Ty Walker,School Director,Private for-profit,Very small,Rocky Mountains
454953,University of Aesthetics & Cosmetology,1357 N Milwaukee Ave,Chicago,IL,60622-2151,https://www.uac.edu/,7736350141,Robert F. Kelley,President,Private for-profit,Very small,Great Lakes
454962,The University of Aesthetics & Cosmetology,1037-1043 Curtiss St.,Downers Grove,IL,60515,https://www.uofac.edu/,7733518999,Robert F. Kelley,CEO,Private for-profit,Very small,Great Lakes
454971,Tricoci University of Beauty Culture-Chicago NW,5321 N Harlem Ave,Chicago,IL,60656,www.tricociuniversity.edu/,6305283330,Larry Foster,Vice President of Education,Private for-profit,Very small,Great Lakes
454980,Tricoci University of Beauty Culture-Glendale Heights,530 E North Ave,Glendale Heights,IL,60139,www.tricociuniversity.edu/,6305283330,Larry Foster,Vice President of Education,Private for-profit,Very small,Great Lakes
454999,Tricoci University of Beauty Culture-Peoria,602 W Glen Ave,Peoria,IL,61614,www.tricociuniversity.edu/,6305283330,Larry Foster,Vice President of Education,Private for-profit,Very small,Great Lakes
455008,Tricoci University of Beauty Culture-Rockford,5485 E State St,Rockford,IL,61108,www.tricociuniversity.edu/,6305283330,Larry Foster,Vice President of Education,Private for-profit,Very small,Great Lakes
455026,Omega Studios' School of Applied Recording Arts & Sciences,12712 Rock Creek Mill Rd #A14,Rockville,MD,20852,www.omegastudios.com/,3012309100,Edward Petersen,Campus Director,Private for-profit,Very small,Mid East
455062,French Academy of Cosmetology,111 W Exchange St Ste A,Spring Lake,MI,49456,https://www.frenchacademyofcosmetology.com/,6168447070,Rene' French,Owner/Director,Private for-profit,Very small,Great Lakes
455071,Healing Arts Center,"10073 Manchester Road, Suite 100",St. Louis,MO,63122,https://www.thehealingartscenter.com/,3146478080,Alyssa Rehel,General Manager,Private for-profit,Very small,Plains
455080,Paul Mitchell the School-Springfield,3017 S Kansas Expy,Springfield,MO,65807,paulmitchell.edu/springfield,4.18E+12,Greg Kellogg,Owner/CEO,Private for-profit,Very small,Plains
455099,Urshan Graduate School of Theology,155 Urshan Way,Wentzville,MO,63385,https://ugst.edu/,3148388858,Jennie Russell,Executive Vice President,Private nonprofit,Very small,Plains
