UNITID,total_faculty,female_faculty_percent,male_faculty_percent,diversity_category,faculty_size_category,faculty_description,diversity_index,asian_faculty_percent,black_faculty_percent,hispanic_faculty_percent,white_faculty_percent
414595,34,100.0,0.0,High,Very Small,34 faculty (intimate setting) | Female-majority faculty (100.0%) | Highly diverse faculty | Strong 26.5% hispanic faculty representation,0.638,0.0,0.0,26.5,47.1
160995,34,70.6,29.4,Low,Very Small,34 faculty (intimate setting) | Female-majority faculty (70.6%) | Emerging faculty diversity,0.208,0.0,0.0,0.0,88.2
498030,32,0.0,100.0,High,Very Small,"32 faculty (intimate setting) | Male-majority faculty (100.0%) | Highly diverse faculty | Strong 37.5% black faculty, 37.5% hispanic faculty representation",0.656,0.0,37.5,37.5,25.0
451477,32,6.2,93.8,High,Very Small,32 faculty (intimate setting) | Male-majority faculty (93.8%) | Highly diverse faculty,0.695,6.2,12.5,6.2,50.0
215619,31,77.4,22.6,Low,Very Small,31 faculty (intimate setting) | Female-majority faculty (77.4%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
220871,30,66.7,33.3,Moderate,Very Small,30 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 33.3% black faculty representation,0.444,0.0,33.3,0.0,66.7
212434,30,20.0,80.0,Low,Very Small,30 faculty (intimate setting) | Male-majority faculty (80.0%) | Emerging faculty diversity,0.124,0.0,6.7,0.0,93.3
239424,30,0.0,100.0,Low,Very Small,30 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.278,0.0,0.0,0.0,83.3
108852,28,75.0,25.0,Moderate,Very Small,28 faculty (intimate setting) | Female-majority faculty (75.0%) | Moderately diverse faculty,0.375,0.0,0.0,0.0,75.0
456490,28,0.0,100.0,Low,Very Small,28 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
492476,28,100.0,0.0,Low,Very Small,28 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
434751,28,25.0,75.0,Moderate,Very Small,28 faculty (intimate setting) | Male-majority faculty (75.0%) | Moderately diverse faculty | Strong 25.0% asian faculty representation,0.375,25.0,0.0,0.0,75.0
438665,28,100.0,0.0,High,Very Small,"28 faculty (intimate setting) | Female-majority faculty (100.0%) | Highly diverse faculty | Strong 25.0% asian faculty, 50.0% hispanic faculty representation",0.625,25.0,0.0,50.0,25.0
204990,28,50.0,50.0,Low,Very Small,28 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity | Strong 82.1% black faculty representation,0.293,0.0,82.1,0.0,17.9
243160,28,25.0,75.0,High,Very Small,"28 faculty (intimate setting) | Male-majority faculty (75.0%) | Highly diverse faculty | Strong 25.0% asian faculty, 25.0% hispanic faculty representation",0.625,25.0,0.0,25.0,0.0
129534,28,25.0,75.0,Low,Very Small,28 faculty (intimate setting) | Male-majority faculty (75.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
188687,28,50.0,50.0,Moderate,Very Small,28 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Moderately diverse faculty | Strong 25.0% black faculty representation,0.375,0.0,25.0,0.0,75.0
450128,28,92.9,7.1,Moderate,Very Small,28 faculty (intimate setting) | Female-majority faculty (92.9%) | Moderately diverse faculty | Strong 21.4% black faculty representation,0.337,0.0,21.4,0.0,78.6
483504,28,75.0,25.0,Moderate,Very Small,28 faculty (intimate setting) | Female-majority faculty (75.0%) | Moderately diverse faculty | Strong 25.0% black faculty representation,0.375,0.0,25.0,0.0,75.0
446109,28,71.4,28.6,Moderate,Very Small,28 faculty (intimate setting) | Female-majority faculty (71.4%) | Moderately diverse faculty,0.449,0.0,14.3,14.3,71.4
447759,28,50.0,50.0,Moderate,Very Small,28 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Moderately diverse faculty | Strong 25.0% hispanic faculty representation,0.375,0.0,0.0,25.0,75.0
368452,28,0.0,100.0,Low,Very Small,28 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
486257,28,0.0,100.0,Moderate,Very Small,28 faculty (intimate setting) | Male-majority faculty (100.0%) | Moderately diverse faculty,0.375,0.0,0.0,0.0,75.0
488059,27,33.3,66.7,Low,Very Small,27 faculty (intimate setting) | Male-majority faculty (66.7%) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
491808,27,66.7,33.3,Moderate,Very Small,27 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 33.3% asian faculty representation,0.444,33.3,0.0,0.0,66.7
498447,27,66.7,33.3,Moderate,Very Small,27 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 66.7% black faculty representation,0.444,0.0,66.7,0.0,33.3
483780,27,33.3,66.7,High,Very Small,"27 faculty (intimate setting) | Male-majority faculty (66.7%) | Highly diverse faculty | Strong 33.3% asian faculty, 33.3% hispanic faculty representation",0.667,33.3,0.0,33.3,33.3
460376,27,0.0,100.0,Moderate,Very Small,27 faculty (intimate setting) | Male-majority faculty (100.0%) | Moderately diverse faculty | Strong 33.3% black faculty representation,0.444,0.0,33.3,0.0,66.7
198978,27,100.0,0.0,Moderate,Very Small,27 faculty (intimate setting) | Female-majority faculty (100.0%) | Moderately diverse faculty | Strong 66.7% black faculty representation,0.444,0.0,66.7,0.0,33.3
481386,27,33.3,66.7,Moderate,Very Small,27 faculty (intimate setting) | Male-majority faculty (66.7%) | Moderately diverse faculty | Strong 33.3% asian faculty representation,0.444,33.3,0.0,0.0,66.7
101116,27,66.7,33.3,Moderate,Very Small,27 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 33.3% black faculty representation,0.444,0.0,33.3,0.0,66.7
487588,27,100.0,0.0,Low,Very Small,27 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% black faculty representation,0.0,0.0,100.0,0.0,0.0
487861,27,66.7,33.3,Low,Very Small,27 faculty (intimate setting) | Female-majority faculty (66.7%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
486372,26,38.5,61.5,Moderate,Very Small,26 faculty (intimate setting) | Male-majority faculty (61.5%) | Moderately diverse faculty,0.485,0.0,7.7,7.7,69.2
491941,26,100.0,0.0,Low,Very Small,26 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity,0.142,0.0,7.7,0.0,92.3
115010,26,61.5,38.5,High,Very Small,"26 faculty (intimate setting) | Female-majority faculty (61.5%) | Highly diverse faculty | Strong 15.4% asian faculty, 15.4% hispanic faculty representation",0.639,15.4,0.0,15.4,53.8
461014,26,46.2,53.8,Moderate,Very Small,26 faculty (intimate setting) | Gender-balanced faculty (46.2% female) | Moderately diverse faculty | Strong 38.5% asian faculty representation,0.556,38.5,7.7,0.0,53.8
366535,26,76.9,23.1,Moderate,Very Small,26 faculty (intimate setting) | Female-majority faculty (76.9%) | Moderately diverse faculty | Strong 76.9% black faculty representation,0.379,0.0,76.9,0.0,15.4
443076,26,53.8,46.2,Moderate,Very Small,26 faculty (intimate setting) | Gender-balanced faculty (53.8% female) | Moderately diverse faculty | Strong 53.8% black faculty representation,0.497,0.0,53.8,0.0,46.2
491525,25,28.0,72.0,Low,Very Small,25 faculty (intimate setting) | Male-majority faculty (72.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
147031,24,41.7,58.3,Moderate,Very Small,24 faculty (intimate setting) | Gender-balanced faculty (41.7% female) | Moderately diverse faculty | Strong 37.5% black faculty representation,0.469,0.0,37.5,0.0,62.5
200846,22,77.3,22.7,Moderate,Very Small,22 faculty (intimate setting) | Female-majority faculty (77.3%) | Moderately diverse faculty,0.351,0.0,0.0,0.0,77.3
438735,22,9.1,90.9,Low,Very Small,22 faculty (intimate setting) | Male-majority faculty (90.9%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
223463,22,54.5,45.5,High,Very Small,22 faculty (intimate setting) | Gender-balanced faculty (54.5% female) | Highly diverse faculty | Strong 27.3% black faculty representation,0.793,9.1,27.3,9.1,27.3
213914,22,90.9,9.1,Low,Very Small,22 faculty (intimate setting) | Female-majority faculty (90.9%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
484862,21,0.0,100.0,Low,Very Small,21 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
481225,21,0.0,100.0,Low,Very Small,21 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
481094,21,66.7,33.3,Moderate,Very Small,21 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 33.3% black faculty representation,0.444,0.0,33.3,0.0,66.7
148982,21,66.7,33.3,Low,Very Small,21 faculty (intimate setting) | Female-majority faculty (66.7%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
420024,20,90.0,10.0,Moderate,Very Small,20 faculty (intimate setting) | Female-majority faculty (90.0%) | Moderately diverse faculty | Strong 60.0% black faculty representation,0.58,0.0,60.0,10.0,20.0
485546,20,80.0,20.0,Low,Very Small,20 faculty (intimate setting) | Female-majority faculty (80.0%) | Emerging faculty diversity | Strong 90.0% asian faculty representation,0.18,90.0,0.0,10.0,0.0
377111,20,80.0,20.0,High,Very Small,"20 faculty (intimate setting) | Female-majority faculty (80.0%) | Highly diverse faculty | Strong 30.0% black faculty, 30.0% hispanic faculty representation",0.72,10.0,30.0,30.0,30.0
494746,20,70.0,30.0,High,Very Small,20 faculty (intimate setting) | Female-majority faculty (70.0%) | Highly diverse faculty | Strong 40.0% asian faculty representation,0.74,40.0,10.0,10.0,20.0
190080,20,100.0,0.0,Moderate,Very Small,20 faculty (intimate setting) | Female-majority faculty (100.0%) | Moderately diverse faculty | Strong 25.0% asian faculty representation,0.375,25.0,0.0,0.0,75.0
237996,20,90.0,10.0,Low,Very Small,20 faculty (intimate setting) | Female-majority faculty (90.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
444565,20,40.0,60.0,Low,Very Small,20 faculty (intimate setting) | Male-majority faculty (60.0%) | Emerging faculty diversity,0.18,0.0,0.0,10.0,90.0
476683,18,88.9,11.1,Moderate,Very Small,18 faculty (intimate setting) | Female-majority faculty (88.9%) | Moderately diverse faculty | Strong 33.3% black faculty representation,0.444,0.0,33.3,0.0,66.7
245847,18,77.8,22.2,High,Very Small,18 faculty (intimate setting) | Female-majority faculty (77.8%) | Highly diverse faculty | Strong 22.2% black faculty representation,0.617,11.1,22.2,11.1,55.6
157021,18,77.8,22.2,Low,Very Small,18 faculty (intimate setting) | Female-majority faculty (77.8%) | Emerging faculty diversity,0.198,0.0,11.1,0.0,88.9
146490,18,50.0,50.0,Low,Very Small,18 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
130882,18,50.0,50.0,Low,Very Small,18 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
475714,18,100.0,0.0,Low,Very Small,18 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
481775,18,100.0,0.0,Low,Very Small,18 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
120078,18,66.7,33.3,Moderate,Very Small,18 faculty (intimate setting) | Female-majority faculty (66.7%) | Moderately diverse faculty | Strong 66.7% hispanic faculty representation,0.444,0.0,0.0,66.7,33.3
490832,18,100.0,0.0,Low,Very Small,18 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity,0.198,0.0,11.1,0.0,88.9
444398,16,0.0,100.0,Low,Very Small,16 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
445249,16,62.5,37.5,Moderate,Very Small,16 faculty (intimate setting) | Female-majority faculty (62.5%) | Moderately diverse faculty,0.562,0.0,12.5,0.0,62.5
377652,16,100.0,0.0,Low,Very Small,16 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity,0.219,0.0,0.0,0.0,87.5
237987,16,50.0,50.0,Low,Very Small,16 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity,0.219,0.0,12.5,0.0,87.5
193201,16,75.0,25.0,Moderate,Very Small,16 faculty (intimate setting) | Female-majority faculty (75.0%) | Moderately diverse faculty | Strong 25.0% black faculty representation,0.531,0.0,25.0,12.5,62.5
212771,15,33.3,66.7,Low,Very Small,15 faculty (intimate setting) | Male-majority faculty (66.7%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
412599,14,57.1,42.9,Moderate,Very Small,14 faculty (intimate setting) | Gender-balanced faculty (57.1% female) | Moderately diverse faculty | Strong 71.4% black faculty representation,0.449,0.0,71.4,0.0,14.3
449384,14,0.0,100.0,High,Very Small,14 faculty (intimate setting) | Male-majority faculty (100.0%) | Highly diverse faculty,0.612,14.3,14.3,14.3,57.1
481030,14,0.0,100.0,Low,Very Small,14 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
126784,14,0.0,100.0,Moderate,Very Small,14 faculty (intimate setting) | Male-majority faculty (100.0%) | Moderately diverse faculty,0.408,0.0,0.0,0.0,71.4
449612,12,33.3,66.7,Low,Very Small,12 faculty (intimate setting) | Male-majority faculty (66.7%) | Emerging faculty diversity | Strong 16.7% black faculty representation,0.278,0.0,16.7,0.0,83.3
484376,12,100.0,0.0,High,Very Small,"12 faculty (intimate setting) | Female-majority faculty (100.0%) | Highly diverse faculty | Strong 16.7% asian faculty, 16.7% black faculty, 16.7% hispanic faculty representation",0.833,16.7,16.7,16.7,16.7
204884,12,83.3,16.7,Low,Very Small,12 faculty (intimate setting) | Female-majority faculty (83.3%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
377661,12,83.3,16.7,Low,Very Small,12 faculty (intimate setting) | Female-majority faculty (83.3%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
494959,11,0.0,100.0,Low,Very Small,11 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
122782,10,100.0,0.0,Moderate,Very Small,"10 faculty (intimate setting) | Female-majority faculty (100.0%) | Moderately diverse faculty | Strong 50.0% black faculty, 50.0% hispanic faculty representation",0.5,0.0,50.0,50.0,0.0
484367,10,100.0,0.0,High,Very Small,10 faculty (intimate setting) | Female-majority faculty (100.0%) | Highly diverse faculty | Strong 20.0% hispanic faculty representation,0.72,0.0,0.0,20.0,40.0
376224,10,50.0,50.0,Low,Very Small,10 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity | Strong 100.0% hispanic faculty representation,0.0,0.0,0.0,100.0,0.0
492801,10,50.0,50.0,Low,Very Small,10 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
121178,10,50.0,50.0,Low,Very Small,10 faculty (intimate setting) | Gender-balanced faculty (50.0% female) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
445203,10,80.0,20.0,High,Very Small,"10 faculty (intimate setting) | Female-majority faculty (80.0%) | Highly diverse faculty | Strong 40.0% black faculty, 40.0% hispanic faculty representation",0.64,0.0,40.0,40.0,20.0
375416,10,80.0,20.0,Moderate,Very Small,10 faculty (intimate setting) | Female-majority faculty (80.0%) | Moderately diverse faculty | Strong 80.0% black faculty representation,0.32,0.0,80.0,0.0,20.0
219505,9,100.0,0.0,Low,Very Small,9 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% black faculty representation,0.0,0.0,100.0,0.0,0.0
446163,9,0.0,100.0,Low,Very Small,9 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
446385,9,0.0,100.0,Low,Very Small,9 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
485467,9,100.0,0.0,Low,Very Small,9 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% asian faculty representation,0.0,100.0,0.0,0.0,0.0
488387,9,100.0,0.0,Low,Very Small,9 faculty (intimate setting) | Female-majority faculty (100.0%) | Emerging faculty diversity | Strong 100.0% black faculty representation,0.0,0.0,100.0,0.0,0.0
220996,9,0.0,100.0,Low,Very Small,9 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
447698,9,0.0,100.0,Low,Very Small,9 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
176336,9,0.0,100.0,Low,Very Small,9 faculty (intimate setting) | Male-majority faculty (100.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
442383,8,75.0,25.0,Low,Very Small,8 faculty (intimate setting) | Female-majority faculty (75.0%) | Emerging faculty diversity,0.0,0.0,0.0,0.0,100.0
455983,8,75.0,25.0,Moderate,Very Small,"8 faculty (intimate setting) | Female-majority faculty (75.0%) | Moderately diverse faculty | Strong 50.0% asian faculty, 50.0% black faculty representation",0.5,50.0,50.0,0.0,0.0
